construct,method,baseline_type,split,decoupling_axis,layer,alpha,n,mean_raw_logit_shift,mean_abs_raw_logit_shift,mean_signed_logit_shift,mean_steered_signed_logit_diff,mean_kl_divergence
certainty,direction,shuffled_label_direction,heldout,ordinary,0,-3.0,24,0.03974342346191406,0.054373582204182945,-0.0017693440119425456,0.9893022378285726,0.0015340846111939754
certainty,direction,shuffled_label_direction,heldout,ordinary,0,-1.0,24,0.013230164845784506,0.01824641227722168,-0.00045239925384521484,0.9906191825866699,0.00018215208759405263
certainty,direction,shuffled_label_direction,heldout,ordinary,0,0.0,24,0.0,0.0,0.0,0.9910715818405151,0.0
certainty,direction,shuffled_label_direction,heldout,ordinary,0,1.0,24,-0.013226091861724854,0.018440067768096924,0.00032395124435424805,0.9913955330848694,0.00019828926573003022
certainty,direction,shuffled_label_direction,heldout,ordinary,0,3.0,24,-0.03974852959314982,0.05620433886845907,0.0006208618481953939,0.9916924436887106,0.0019799875105187916
certainty,direction,shuffled_label_direction,heldout,ordinary,1,-3.0,24,0.02966042359670003,0.059852043787638344,-0.00720516840616862,0.9838664134343466,0.0020802278644017256
certainty,direction,shuffled_label_direction,heldout,ordinary,1,-1.0,24,0.009960671265920004,0.02023889621098836,-0.002391636371612549,0.9886799454689026,0.00025132122755167075
certainty,direction,shuffled_label_direction,heldout,ordinary,1,0.0,24,0.0,0.0,0.0,0.9910715818405151,0.0
certainty,direction,shuffled_label_direction,heldout,ordinary,1,1.0,24,-0.010058939456939697,0.020534853140513103,0.0023631850878397622,0.9934347669283549,0.0002758747893191564
certainty,direction,shuffled_label_direction,heldout,ordinary,1,3.0,24,-0.030619839827219646,0.06269671519597371,0.006915549437204997,0.9979871312777201,0.0027366514138217704
certainty,direction,shuffled_label_direction,heldout,ordinary,2,-3.0,24,0.03154148658116659,0.05497203270594279,-0.004484872023264567,0.9865867098172506,0.003478811054568117
certainty,direction,shuffled_label_direction,heldout,ordinary,2,-1.0,24,0.010971268018086752,0.01845387617746989,-0.0015175342559814453,0.9895540475845337,0.00039796550724228535
certainty,direction,shuffled_label_direction,heldout,ordinary,2,0.0,24,0.0,0.0,0.0,0.9910715818405151,0.0
